,model,obs,score
490,"Survival Tree, SMOTENC",750,0.1790177996914414
491,"Random Survival Forest, unweighted",750,0.0893720371593664
492,"Random Survival Forest, random oversampler",750,0.0769001928288392
493,"Random Survival Forest, SMOTENC",750,0.0786455047329001
494,Unweighted Cox PH,750,0.0798109756773836
495,"Cox PH, Barlow weights",750,0.0800466992548314
496,"Cox PH, Prentice weights",750,0.0801875902012856
497,"Cox PH, Self-Prentice weights",750,0.0827033070102541
498,"Cox PH Ridge, Barlow weights",750,0.0701704483919498
499,"Cox PH Lasso, Barlow weights",750,0.0614465337179837
500,"Cox PH Elastic Net, Barlow weights",750,0.0620270815732072
501,"Survival Tree, unweighted",750,0.1424589677736098
502,"Survival Tree, random oversampler",750,0.1360977129375642
503,"Survival Tree, SMOTENC",750,0.1499411852611111
504,"Random Survival Forest, unweighted",750,0.0875423240451239
505,"Random Survival Forest, random oversampler",750,0.0762469107204434
506,"Random Survival Forest, SMOTENC",750,0.0778843084924951
507,Unweighted Cox PH,750,0.051594386911684
508,"Cox PH, Barlow weights",750,0.0499820037103329
509,"Cox PH, Prentice weights",750,0.0552024974064028
510,"Cox PH, Self-Prentice weights",750,0.0559295438409444
511,"Cox PH Ridge, Barlow weights",750,0.0427333161659735
512,"Cox PH Lasso, Barlow weights",750,0.0423805184478349
513,"Cox PH Elastic Net, Barlow weights",750,0.0415695703603334
514,"Survival Tree, unweighted",750,0.1384026866101621
515,"Survival Tree, random oversampler",750,0.139188561540499
516,"Survival Tree, SMOTENC",750,0.1506863561249732
517,"Random Survival Forest, unweighted",750,0.0839078312429003
518,"Random Survival Forest, random oversampler",750,0.070333248353499
519,"Random Survival Forest, SMOTENC",750,0.072857604721496
520,Unweighted Cox PH,750,0.0636829676246621
521,"Cox PH, Barlow weights",750,0.0516826714619608
522,"Cox PH, Prentice weights",750,0.0527733613061569
523,"Cox PH, Self-Prentice weights",750,0.0674055523524545
524,"Cox PH Ridge, Barlow weights",750,0.045979817616475
525,"Cox PH Lasso, Barlow weights",750,0.0428319765290812
526,"Cox PH Elastic Net, Barlow weights",750,0.0425983101322495
527,"Survival Tree, unweighted",750,0.1629525777955614
528,"Survival Tree, random oversampler",750,0.1656434637716126
529,"Survival Tree, SMOTENC",750,0.1625771171032925
530,"Random Survival Forest, unweighted",750,0.0893434298523648
531,"Random Survival Forest, random oversampler",750,0.0717230207583252
532,"Random Survival Forest, SMOTENC",750,0.0748970865256848
533,Unweighted Cox PH,750,0.0878930454537109
534,"Cox PH, Barlow weights",750,0.0777627125891496
535,"Cox PH, Prentice weights",750,0.0788997303007487
536,"Cox PH, Self-Prentice weights",750,0.1096039814181779
537,"Cox PH Ridge, Barlow weights",750,0.064474332718329
538,"Cox PH Lasso, Barlow weights",750,0.0633467370546877
539,"Cox PH Elastic Net, Barlow weights",750,0.0631345254707625
540,"Survival Tree, unweighted",750,0.1548926653835124
541,"Survival Tree, random oversampler",750,0.1427490468448884
542,"Survival Tree, SMOTENC",750,0.1597105613162242
543,"Random Survival Forest, unweighted",750,0.0845005056386782
544,"Random Survival Forest, random oversampler",750,0.070374085445747
545,"Random Survival Forest, SMOTENC",750,0.0737804443134319
546,Unweighted Cox PH,750,0.0630574898163477
547,"Cox PH, Barlow weights",750,0.063541217317773
548,"Cox PH, Prentice weights",750,0.0683998816749337
549,"Cox PH, Self-Prentice weights",750,0.0624586596582975
550,"Cox PH Ridge, Barlow weights",750,0.0485110823303935
551,"Cox PH Lasso, Barlow weights",750,0.0477732348399387
552,"Cox PH Elastic Net, Barlow weights",750,0.0470054507819569
553,"Survival Tree, unweighted",750,0.1282799098161865
554,"Survival Tree, random oversampler",750,0.1386599993220997
555,"Survival Tree, SMOTENC",750,0.1182453067241226
556,"Random Survival Forest, unweighted",750,0.0732306490232695
557,"Random Survival Forest, random oversampler",750,0.0596042852610232
558,"Random Survival Forest, SMOTENC",750,0.0624062908593273
559,Unweighted Cox PH,750,0.0706917876279925
560,"Cox PH, Barlow weights",750,0.0760658484232823
561,"Cox PH, Prentice weights",750,0.0761220612275085
562,"Cox PH, Self-Prentice weights",750,0.1016722026153491
563,"Cox PH Ridge, Barlow weights",750,0.0626232828121444
564,"Cox PH Lasso, Barlow weights",750,0.0611035957910616
565,"Cox PH Elastic Net, Barlow weights",750,0.060577615912556
566,"Survival Tree, unweighted",750,0.1581590041000698
567,"Survival Tree, random oversampler",750,0.1421717207905874
568,"Survival Tree, SMOTENC",750,0.1241337368635616
569,"Random Survival Forest, unweighted",750,0.0771018056786093
570,"Random Survival Forest, random oversampler",750,0.0692676386610845
571,"Random Survival Forest, SMOTENC",750,0.0690675096545707
572,Unweighted Cox PH,750,0.0557016594937376
573,"Cox PH, Barlow weights",750,0.0519317209892206
574,"Cox PH, Prentice weights",750,0.0553204080524887
575,"Cox PH, Self-Prentice weights",750,0.0643571195705834
576,"Cox PH Ridge, Barlow weights",750,0.0484019611300907
577,"Cox PH Lasso, Barlow weights",750,0.0501636341429051
578,"Cox PH Elastic Net, Barlow weights",750,0.0492404420742197
579,"Survival Tree, unweighted",750,0.1978734282274969
580,"Survival Tree, random oversampler",750,0.1774023948690831
581,"Survival Tree, SMOTENC",750,0.1827734044090793
582,"Random Survival Forest, unweighted",750,0.0955492062459913
583,"Random Survival Forest, random oversampler",750,0.0830916323826106
584,"Random Survival Forest, SMOTENC",750,0.0835949925827436
585,Unweighted Cox PH,750,0.0772875878232139
586,"Cox PH, Barlow weights",750,0.08159187831185
587,"Cox PH, Prentice weights",750,0.0840639735062115
588,"Cox PH, Self-Prentice weights",750,0.0959965137641458
589,"Cox PH Ridge, Barlow weights",750,0.0634855767601509
590,"Cox PH Lasso, Barlow weights",750,0.0611619002550015
591,"Cox PH Elastic Net, Barlow weights",750,0.0608206857382338
592,"Survival Tree, unweighted",750,0.168592589072568
593,"Survival Tree, random oversampler",750,0.1890311824884352
594,"Survival Tree, SMOTENC",750,0.1587902557188209
595,"Random Survival Forest, unweighted",750,0.0897826914187029
596,"Random Survival Forest, random oversampler",750,0.0783789166741605
597,"Random Survival Forest, SMOTENC",750,0.0801309435232407
598,Unweighted Cox PH,750,0.0615690048632226
599,"Cox PH, Barlow weights",750,0.0645980790448667
600,"Cox PH, Prentice weights",750,0.0664442109120796
601,"Cox PH, Self-Prentice weights",750,0.0722554736859326
602,"Cox PH Ridge, Barlow weights",750,0.0537921811491271
603,"Cox PH Lasso, Barlow weights",750,0.0536423336710031
604,"Cox PH Elastic Net, Barlow weights",750,0.0530284391645492
605,"Survival Tree, unweighted",750,0.1564587521854411
606,"Survival Tree, random oversampler",750,0.1706007683853783
607,"Survival Tree, SMOTENC",750,0.1484195258038107
608,"Random Survival Forest, unweighted",750,0.0768261032750228
609,"Random Survival Forest, random oversampler",750,0.0656714281678905
610,"Random Survival Forest, SMOTENC",750,0.0661489580042703
611,Unweighted Cox PH,750,0.0849929197972613
612,"Cox PH, Barlow weights",750,0.0780501667805119
613,"Cox PH, Prentice weights",750,0.0834357457313685
614,"Cox PH, Self-Prentice weights",750,0.1188470381748294
615,"Cox PH Ridge, Barlow weights",750,0.0648685502756627
616,"Cox PH Lasso, Barlow weights",750,0.0631625578536717
617,"Cox PH Elastic Net, Barlow weights",750,0.0619947686565764
618,"Survival Tree, unweighted",750,0.1173164430852007
619,"Survival Tree, random oversampler",750,0.1369488759112176
620,"Survival Tree, SMOTENC",750,0.1245910212555148
621,"Random Survival Forest, unweighted",750,0.0761903212960441
622,"Random Survival Forest, random oversampler",750,0.0643900768571756
623,"Random Survival Forest, SMOTENC",750,0.0664476058089028
624,Unweighted Cox PH,750,0.0780260069608923
625,"Cox PH, Barlow weights",750,0.0830264859972198
626,"Cox PH, Prentice weights",750,0.0871510297566768
627,"Cox PH, Self-Prentice weights",750,0.0986913277059984
628,"Cox PH Ridge, Barlow weights",750,0.066298090829915
629,"Cox PH Lasso, Barlow weights",750,0.0604818870587782
630,"Cox PH Elastic Net, Barlow weights",750,0.060568293150072
631,"Survival Tree, unweighted",750,0.154944093152746
632,"Survival Tree, random oversampler",750,0.1621404002705554
633,"Survival Tree, SMOTENC",750,0.1385476397383671
634,"Random Survival Forest, unweighted",750,0.0937436396839068
635,"Random Survival Forest, random oversampler",750,0.08178367600677
636,"Random Survival Forest, SMOTENC",750,0.0844610456759121
637,Unweighted Cox PH,750,0.0735795410297598
638,"Cox PH, Barlow weights",750,0.0657426207543997
639,"Cox PH, Prentice weights",750,0.0710404217123836
640,"Cox PH, Self-Prentice weights",750,0.0927342783307391
641,"Cox PH Ridge, Barlow weights",750,0.0621039292032655
642,"Cox PH Lasso, Barlow weights",750,0.0621446263000729
643,"Cox PH Elastic Net, Barlow weights",750,0.0609510304353389
644,"Survival Tree, unweighted",750,0.1125759413244125
645,"Survival Tree, random oversampler",750,0.1264514660104233
646,"Survival Tree, SMOTENC",750,0.1256676349963661
647,"Random Survival Forest, unweighted",750,0.071718601921777
648,"Random Survival Forest, random oversampler",750,0.0610157969518285
649,"Random Survival Forest, SMOTENC",750,0.0638711354950681
650,Unweighted Cox PH,750,0.0671951745008639
651,"Cox PH, Barlow weights",750,0.0680667389400727
652,"Cox PH, Prentice weights",750,0.0656959829773184
653,"Cox PH, Self-Prentice weights",750,0.1122846369686965
654,"Cox PH Ridge, Barlow weights",750,0.0584466116715496
655,"Cox PH Lasso, Barlow weights",750,0.0553841526163089
656,"Cox PH Elastic Net, Barlow weights",750,0.0548185916906915
657,"Survival Tree, unweighted",750,0.1527232852540132
658,"Survival Tree, random oversampler",750,0.1449834186492304
659,"Survival Tree, SMOTENC",750,0.1520975074729713
660,"Random Survival Forest, unweighted",750,0.0891242374718729
661,"Random Survival Forest, random oversampler",750,0.0806539614165625
662,"Random Survival Forest, SMOTENC",750,0.0821422365357114
663,Unweighted Cox PH,750,0.093716179744567
664,"Cox PH, Barlow weights",750,0.0917731873299198
665,"Cox PH, Prentice weights",750,0.0921688071217842
666,"Cox PH, Self-Prentice weights",750,0.1007341930477145
667,"Cox PH Ridge, Barlow weights",750,0.0758924292988077
668,"Cox PH Lasso, Barlow weights",750,0.0753504868815266
669,"Cox PH Elastic Net, Barlow weights",750,0.0758456925995377
670,"Survival Tree, unweighted",750,0.1281391398860752
671,"Survival Tree, random oversampler",750,0.1281820685788301
672,"Survival Tree, SMOTENC",750,0.1266754367884123
673,"Random Survival Forest, unweighted",750,0.0790601218489475
674,"Random Survival Forest, random oversampler",750,0.0707593801067545
675,"Random Survival Forest, SMOTENC",750,0.0722737502859309
676,Unweighted Cox PH,750,0.0644937520872515
677,"Cox PH, Barlow weights",750,0.0625981951413046
678,"Cox PH, Prentice weights",750,0.0653403474045834
679,"Cox PH, Self-Prentice weights",750,0.0701079320310175
680,"Cox PH Ridge, Barlow weights",750,0.0542360928231743
681,"Cox PH Lasso, Barlow weights",750,0.049367953045266
682,"Cox PH Elastic Net, Barlow weights",750,0.0496075364472264
683,"Survival Tree, unweighted",750,0.1592853175204682
684,"Survival Tree, random oversampler",750,0.1608015649255987
685,"Survival Tree, SMOTENC",750,0.1535029060663328
686,"Random Survival Forest, unweighted",750,0.0842400420781148
687,"Random Survival Forest, random oversampler",750,0.0730814076492933
688,"Random Survival Forest, SMOTENC",750,0.076120605715317
689,Unweighted Cox PH,750,0.0791922794993224
690,"Cox PH, Barlow weights",750,0.0838598812919679
691,"Cox PH, Prentice weights",750,0.0858573539959708
692,"Cox PH, Self-Prentice weights",750,0.0900710187243022
693,"Cox PH Ridge, Barlow weights",750,0.0689304251413017
694,"Cox PH Lasso, Barlow weights",750,0.0674426208374429
695,"Cox PH Elastic Net, Barlow weights",750,0.0674309455879291
696,"Survival Tree, unweighted",750,0.1288557235678829
697,"Survival Tree, random oversampler",750,0.1345212703984555
698,"Survival Tree, SMOTENC",750,0.1318110982898147
699,"Random Survival Forest, unweighted",750,0.0873501354586064
700,"Random Survival Forest, random oversampler",750,0.0784451088881445
701,"Random Survival Forest, SMOTENC",750,0.0789078544159365
702,Unweighted Cox PH,750,0.0826919436638111
703,"Cox PH, Barlow weights",750,0.1001082954529529
704,"Cox PH, Prentice weights",750,0.0989361730197282
705,"Cox PH, Self-Prentice weights",750,0.1110894899610031
706,"Cox PH Ridge, Barlow weights",750,0.0762683863524508
707,"Cox PH Lasso, Barlow weights",750,0.0712805670412994
708,"Cox PH Elastic Net, Barlow weights",750,0.073315564371297
709,"Survival Tree, unweighted",750,0.1553580674085945
710,"Survival Tree, random oversampler",750,0.1355002422952408
711,"Survival Tree, SMOTENC",750,0.1547169714967483
712,"Random Survival Forest, unweighted",750,0.0907053741568569
713,"Random Survival Forest, random oversampler",750,0.0820524353188814
714,"Random Survival Forest, SMOTENC",750,0.0841961562433904
715,Unweighted Cox PH,750,0.0633385478051557
716,"Cox PH, Barlow weights",750,0.0688717738612871
717,"Cox PH, Prentice weights",750,0.0704486139954986
718,"Cox PH, Self-Prentice weights",750,0.0696190829891591
719,"Cox PH Ridge, Barlow weights",750,0.0565695830003944
720,"Cox PH Lasso, Barlow weights",750,0.0513648404057346
721,"Cox PH Elastic Net, Barlow weights",750,0.0510218236517813
722,"Survival Tree, unweighted",750,0.1372354225590998
723,"Survival Tree, random oversampler",750,0.1264920603056777
724,"Survival Tree, SMOTENC",750,0.1356488459772635
725,"Random Survival Forest, unweighted",750,0.0738090435320864
726,"Random Survival Forest, random oversampler",750,0.065508037377326
727,"Random Survival Forest, SMOTENC",750,0.0674920748145235
728,Unweighted Cox PH,750,0.0742474291235207
729,"Cox PH, Barlow weights",750,0.0679880328881689
730,"Cox PH, Prentice weights",750,0.0734342763011013
731,"Cox PH, Self-Prentice weights",750,0.0688032422125419
732,"Cox PH Ridge, Barlow weights",750,0.0548900438191573
733,"Cox PH Lasso, Barlow weights",750,0.0476142715371935
734,"Cox PH Elastic Net, Barlow weights",750,0.0473191507216801
735,"Survival Tree, unweighted",750,0.1304181398639944
736,"Survival Tree, random oversampler",750,0.1477585822763685
737,"Survival Tree, SMOTENC",750,0.1722146333966354
738,"Random Survival Forest, unweighted",750,0.0796206360863251
739,"Random Survival Forest, random oversampler",750,0.0626036908820381
740,"Random Survival Forest, SMOTENC",750,0.0652332529269715
741,Unweighted Cox PH,750,0.0699536475476077
742,"Cox PH, Barlow weights",750,0.0708904316133078
743,"Cox PH, Prentice weights",750,0.0734852123153421
744,"Cox PH, Self-Prentice weights",750,0.0874454216789145
745,"Cox PH Ridge, Barlow weights",750,0.0597099710553696
746,"Cox PH Lasso, Barlow weights",750,0.0591065835550743
747,"Cox PH Elastic Net, Barlow weights",750,0.0589787950087424
748,"Survival Tree, unweighted",750,0.1537074260538575
749,"Survival Tree, random oversampler",750,0.149939722737146
750,"Survival Tree, SMOTENC",750,0.1196985177341884
751,"Random Survival Forest, unweighted",750,0.0808792924134682
752,"Random Survival Forest, random oversampler",750,0.0704546042370961
753,"Random Survival Forest, SMOTENC",750,0.0717941720089593
754,Unweighted Cox PH,750,0.0926975531794233
755,"Cox PH, Barlow weights",750,0.0955328545808902
756,"Cox PH, Prentice weights",750,0.0995485518061457
757,"Cox PH, Self-Prentice weights",750,0.1389529405796526
758,"Cox PH Ridge, Barlow weights",750,0.0752225133331039
759,"Cox PH Lasso, Barlow weights",750,0.0753653587392999
760,"Cox PH Elastic Net, Barlow weights",750,0.0741654906749333
761,"Survival Tree, unweighted",750,0.1557673447845244
762,"Survival Tree, random oversampler",750,0.1682429039793794
763,"Survival Tree, SMOTENC",750,0.1707978221227077
764,"Random Survival Forest, unweighted",750,0.097603408549454
765,"Random Survival Forest, random oversampler",750,0.089436991619666
766,"Random Survival Forest, SMOTENC",750,0.0899452298388995
767,Unweighted Cox PH,750,0.0687397476716108
768,"Cox PH, Barlow weights",750,0.077095374004787
769,"Cox PH, Prentice weights",750,0.0768784773616519
770,"Cox PH, Self-Prentice weights",750,0.0856792265303603
771,"Cox PH Ridge, Barlow weights",750,0.0543762188956197
772,"Cox PH Lasso, Barlow weights",750,0.0490188172115136
773,"Cox PH Elastic Net, Barlow weights",750,0.0493505362597985
774,"Survival Tree, unweighted",750,0.1547370439626893
775,"Survival Tree, random oversampler",750,0.1654671628862754
776,"Survival Tree, SMOTENC",750,0.1605820100173825
777,"Random Survival Forest, unweighted",750,0.0877500296252392
778,"Random Survival Forest, random oversampler",750,0.0728079649128001
779,"Random Survival Forest, SMOTENC",750,0.076362222705858
780,Unweighted Cox PH,750,0.0898321914969856
781,"Cox PH, Barlow weights",750,0.0927818489746787
782,"Cox PH, Prentice weights",750,0.0954175244594312
783,"Cox PH, Self-Prentice weights",750,0.1110313806242611
784,"Cox PH Ridge, Barlow weights",750,0.0730117130188111
785,"Cox PH Lasso, Barlow weights",750,0.0674013576929817
786,"Cox PH Elastic Net, Barlow weights",750,0.068368982587241
787,"Survival Tree, unweighted",750,0.151450093331864
788,"Survival Tree, random oversampler",750,0.1392684565046886
789,"Survival Tree, SMOTENC",750,0.1381303104974448
790,"Random Survival Forest, unweighted",750,0.092003554191051
791,"Random Survival Forest, random oversampler",750,0.0797749931708957
792,"Random Survival Forest, SMOTENC",750,0.0839153726890852
793,Unweighted Cox PH,750,0.0615547050448505
794,"Cox PH, Barlow weights",750,0.0638383137042645
795,"Cox PH, Prentice weights",750,0.0642444091220517
796,"Cox PH, Self-Prentice weights",750,0.0862470535585645
797,"Cox PH Ridge, Barlow weights",750,0.0573122941690189
798,"Cox PH Lasso, Barlow weights",750,0.051253581019775
799,"Cox PH Elastic Net, Barlow weights",750,0.050650729534352
800,"Survival Tree, unweighted",750,0.1687180981407289
801,"Survival Tree, random oversampler",750,0.1692121070931632
802,"Survival Tree, SMOTENC",750,0.1340592002532159
803,"Random Survival Forest, unweighted",750,0.0924211574081414
804,"Random Survival Forest, random oversampler",750,0.0800276636727297
805,"Random Survival Forest, SMOTENC",750,0.082716622534044
806,Unweighted Cox PH,750,0.0796166293334573
807,"Cox PH, Barlow weights",750,0.0870313127663821
808,"Cox PH, Prentice weights",750,0.08797028928509
809,"Cox PH, Self-Prentice weights",750,0.0764746633674972
810,"Cox PH Ridge, Barlow weights",750,0.0660032545624142
811,"Cox PH Lasso, Barlow weights",750,0.0638930681723256
812,"Cox PH Elastic Net, Barlow weights",750,0.064699386412648
813,"Survival Tree, unweighted",750,0.1337102536141655
814,"Survival Tree, random oversampler",750,0.1405307858471136
815,"Survival Tree, SMOTENC",750,0.1277523815830448
816,"Random Survival Forest, unweighted",750,0.0798543274744364
817,"Random Survival Forest, random oversampler",750,0.0712112030308279
818,"Random Survival Forest, SMOTENC",750,0.0732138890956942
819,Unweighted Cox PH,750,0.0988194368947929
820,"Cox PH, Barlow weights",750,0.0927690424878508
821,"Cox PH, Prentice weights",750,0.0952504025273987
822,"Cox PH, Self-Prentice weights",750,0.1478493918128351
823,"Cox PH Ridge, Barlow weights",750,0.0814743539393803
824,"Cox PH Lasso, Barlow weights",750,0.0812378591445087
825,"Cox PH Elastic Net, Barlow weights",750,0.0798564158025267
826,"Survival Tree, unweighted",750,0.1522643083972576
827,"Survival Tree, random oversampler",750,0.1602236726615969
828,"Survival Tree, SMOTENC",750,0.1366896137516692
829,"Random Survival Forest, unweighted",750,0.0882891513684774
830,"Random Survival Forest, random oversampler",750,0.0781406905100511
831,"Random Survival Forest, SMOTENC",750,0.0796130863638301
832,Unweighted Cox PH,750,0.0640062391170573
833,"Cox PH, Barlow weights",750,0.0644464178229249
834,"Cox PH, Prentice weights",750,0.0717472397118511
835,"Cox PH, Self-Prentice weights",750,0.1199714568493063
836,"Cox PH Ridge, Barlow weights",750,0.0562542910137524
837,"Cox PH Lasso, Barlow weights",750,0.0545289268137993
838,"Cox PH Elastic Net, Barlow weights",750,0.0533813161095711
839,"Survival Tree, unweighted",750,0.1435143294580568
840,"Survival Tree, random oversampler",750,0.1494975585155179
841,"Survival Tree, SMOTENC",750,0.1381159716300513
842,"Random Survival Forest, unweighted",750,0.0725177525361443
843,"Random Survival Forest, random oversampler",750,0.0627091899413683
844,"Random Survival Forest, SMOTENC",750,0.0633118143806697
845,Unweighted Cox PH,750,0.0640727425627711
846,"Cox PH, Barlow weights",750,0.065077332744289
847,"Cox PH, Prentice weights",750,0.0677989464155365
848,"Cox PH, Self-Prentice weights",750,0.0847777247971335
849,"Cox PH Ridge, Barlow weights",750,0.050611020842427
850,"Cox PH Lasso, Barlow weights",750,0.0503621510297812
851,"Cox PH Elastic Net, Barlow weights",750,0.04997334248747
852,"Survival Tree, unweighted",750,0.1170219853937179
853,"Survival Tree, random oversampler",750,0.1132672027356596
854,"Survival Tree, SMOTENC",750,0.1132250454880266
855,"Random Survival Forest, unweighted",750,0.0707898122408267
856,"Random Survival Forest, random oversampler",750,0.0620045419320684
857,"Random Survival Forest, SMOTENC",750,0.0625884994298687
858,Unweighted Cox PH,750,0.0772866425906716
859,"Cox PH, Barlow weights",750,0.0806354355875806
860,"Cox PH, Prentice weights",750,0.0861263808324758
861,"Cox PH, Self-Prentice weights",750,0.1280183006514612
862,"Cox PH Ridge, Barlow weights",750,0.066656138471654
863,"Cox PH Lasso, Barlow weights",750,0.065693557691682
864,"Cox PH Elastic Net, Barlow weights",750,0.064793914566239
865,"Survival Tree, unweighted",750,0.1345877881606085
866,"Survival Tree, random oversampler",750,0.1417329964904068
867,"Survival Tree, SMOTENC",750,0.1181204244630949
868,"Random Survival Forest, unweighted",750,0.0742799151724542
869,"Random Survival Forest, random oversampler",750,0.0650519727805987
870,"Random Survival Forest, SMOTENC",750,0.0658372083211612
